i_vs	I(R_vs)/I(R_rs)
Step Information: I_sc=1m Elec=100m Rho=100m  (Run: 1/336)
9.999999999999995e-003	-9.864561e-001
1.165914401179831e-002	-9.842260e-001
1.359356390878525e-002	-9.816320e-001
1.584893192461112e-002	-9.786160e-001
1.847849797422290e-002	-9.751106e-001
2.154434690031882e-002	-9.710387e-001
2.511886431509578e-002	-9.663116e-001
2.928644564625235e-002	-9.608276e-001
3.414548873833599e-002	-9.544709e-001
3.981071705534969e-002	-9.471094e-001
4.641588833612775e-002	-9.385936e-001
5.411695265464631e-002	-9.287548e-001
6.309573444801926e-002	-9.174043e-001
7.356422544596405e-002	-9.043315e-001
8.576958985908932e-002	-8.893041e-001
9.999999999999990e-002	-8.720684e-001
1.165914401179830e-001	-8.523498e-001
1.359356390878524e-001	-8.298562e-001
1.584893192461112e-001	-8.042816e-001
1.847849797422289e-001	-7.753128e-001
2.154434690031881e-001	-7.426380e-001
2.511886431509577e-001	-7.059583e-001
2.928644564625232e-001	-6.650012e-001
3.414548873833597e-001	-6.195372e-001
3.981071705534967e-001	-5.693974e-001
4.641588833612772e-001	-5.144918e-001
5.411695265464629e-001	-4.548252e-001
6.309573444801924e-001	-3.905080e-001
7.356422544596403e-001	-3.217576e-001
8.576958985908929e-001	-2.488812e-001
9.999999999999986e-001	-1.722255e-001
1.165914401179830e+000	-9.205174e-002
1.359356390878524e+000	-8.204974e-003
1.584893192461111e+000	8.155897e-002
1.847849797422288e+000	1.884327e-001
2.154434690031880e+000	3.606567e-001
2.511886431509576e+000	5.856073e-001
2.928644564625231e+000	8.481630e-001
3.414548873833596e+000	1.154086e+000
3.981071705534965e+000	1.510510e+000
4.641588833612770e+000	1.925722e+000
5.411695265464627e+000	2.409353e+000
6.309573444801921e+000	2.972584e+000
7.356422544596399e+000	3.628395e+000
8.576958985908926e+000	4.391837e+000
1.000000000000000e+001	5.280347e+000
Step Information: I_sc=2.51189 Elec=1 Rho=100m  (Run: 39/336)
1.000000000000000e-003	-9.986766e-001
1.165914401179832e-003	-9.984571e-001
1.359356390878525e-003	-9.982014e-001
1.584893192461113e-003	-9.979033e-001
1.847849797422291e-003	-9.975558e-001
2.154434690031883e-003	-9.971509e-001
2.511886431509579e-003	-9.966789e-001
2.928644564625235e-003	-9.961290e-001
3.414548873833600e-003	-9.954882e-001
3.981071705534971e-003	-9.947415e-001
4.641588833612776e-003	-9.938716e-001
5.411695265464634e-003	-9.928584e-001
6.309573444801929e-003	-9.916783e-001
7.356422544596409e-003	-9.903042e-001
8.576958985908937e-003	-9.887045e-001
9.999999999999995e-003	-9.868425e-001
1.165914401179831e-002	-9.846759e-001
1.359356390878525e-002	-9.821556e-001
1.584893192461112e-002	-9.792251e-001
1.847849797422290e-002	-9.758192e-001
2.154434690031882e-002	-9.718626e-001
2.511886431509578e-002	-9.672691e-001
2.928644564625235e-002	-9.619400e-001
3.414548873833599e-002	-9.557623e-001
3.981071705534969e-002	-9.486076e-001
4.641588833612775e-002	-9.403305e-001
5.411695265464631e-002	-9.307665e-001
6.309573444801926e-002	-9.197318e-001
7.356422544596405e-002	-9.070214e-001
8.576958985908932e-002	-8.924087e-001
9.999999999999990e-002	-8.756462e-001
1.165914401179830e-001	-8.564660e-001
1.359356390878524e-001	-8.345828e-001
1.584893192461112e-001	-8.096978e-001
1.847849797422289e-001	-7.815052e-001
2.154434690031881e-001	-7.497003e-001
2.511886431509577e-001	-7.139914e-001
2.928644564625232e-001	-6.741137e-001
3.414548873833597e-001	-6.298460e-001
3.981071705534967e-001	-5.810295e-001
4.641588833612772e-001	-5.275880e-001
5.411695265464629e-001	-4.695472e-001
6.309573444801924e-001	-4.070526e-001
7.356422544596403e-001	-3.403810e-001
8.576958985908929e-001	-2.699468e-001
9.999999999999986e-001	-1.962965e-001
1.165914401179830e+000	-1.200935e-001
1.359356390878524e+000	-4.208773e-002
1.584893192461111e+000	3.692815e-002
1.847849797422288e+000	1.161827e-001
2.154434690031880e+000	1.950241e-001
2.511886431509576e+000	2.731093e-001
2.928644564625231e+000	3.511929e-001
3.414548873833596e+000	4.340933e-001
3.981071705534965e+000	5.860762e-001
4.641588833612770e+000	8.481476e-001
5.411695265464627e+000	1.154086e+000
6.309573444801921e+000	1.510510e+000
7.356422544596399e+000	1.925722e+000
8.576958985908926e+000	2.409353e+000
1.000000000000000e+001	2.972584e+000
Step Information: I_sc=3.98107 Elec=1 Rho=100m  (Run: 40/336)
1.000000000000000e-003	-9.987073e-001
1.165914401179832e-003	-9.984929e-001
1.359356390878525e-003	-9.982431e-001
1.584893192461113e-003	-9.979519e-001
1.847849797422291e-003	-9.976125e-001
2.154434690031883e-003	-9.972170e-001
2.511886431509579e-003	-9.967560e-001
2.928644564625235e-003	-9.962187e-001
3.414548873833600e-003	-9.955927e-001
3.981071705534971e-003	-9.948633e-001
4.641588833612776e-003	-9.940136e-001
5.411695265464634e-003	-9.930238e-001
6.309573444801929e-003	-9.918710e-001
7.356422544596409e-003	-9.905286e-001
8.576958985908937e-003	-9.889657e-001
9.999999999999995e-003	-9.871466e-001
1.165914401179831e-002	-9.850298e-001
1.359356390878525e-002	-9.825673e-001
1.584893192461112e-002	-9.797041e-001
1.847849797422290e-002	-9.763760e-001
2.154434690031882e-002	-9.725097e-001
2.511886431509578e-002	-9.680207e-001
2.928644564625235e-002	-9.628124e-001
3.414548873833599e-002	-9.567743e-001
3.981071705534969e-002	-9.497805e-001
4.641588833612775e-002	-9.416886e-001
5.411695265464631e-002	-9.323373e-001
6.309573444801926e-002	-9.215465e-001
7.356422544596405e-002	-9.091145e-001
8.576958985908932e-002	-8.948191e-001
9.999999999999990e-002	-8.784167e-001
1.165914401179830e-001	-8.596434e-001
1.359356390878524e-001	-8.382180e-001
1.584893192461112e-001	-8.138452e-001
1.847849797422289e-001	-7.862220e-001
2.154434690031881e-001	-7.550461e-001
2.511886431509577e-001	-7.200268e-001
2.928644564625232e-001	-6.808985e-001
3.414548873833597e-001	-6.374379e-001
3.981071705534967e-001	-5.894823e-001
4.641588833612772e-001	-5.369496e-001
5.411695265464629e-001	-4.798586e-001
6.309573444801924e-001	-4.183469e-001
7.356422544596403e-001	-3.526847e-001
8.576958985908929e-001	-2.832824e-001
9.999999999999986e-001	-2.106886e-001
1.165914401179830e+000	-1.355792e-001
1.359356390878524e+000	-5.873464e-002
1.584893192461111e+000	1.899213e-002
1.847849797422288e+000	9.671533e-002
2.154434690031880e+000	1.735611e-001
2.511886431509576e+000	2.487141e-001
2.928644564625231e+000	3.214636e-001
3.414548873833596e+000	3.912536e-001
3.981071705534965e+000	4.577485e-001
4.641588833612770e+000	5.209716e-001
5.411695265464627e+000	5.820596e-001
6.309573444801921e+000	6.476497e-001
7.356422544596399e+000	8.481633e-001
8.576958985908926e+000	1.154086e+000
1.000000000000000e+001	1.510510e+000
Step Information: I_sc=6.30957 Elec=1 Rho=100m  (Run: 41/336)
1.000000000000000e-003	-9.987337e-001
1.165914401179832e-003	-9.985238e-001
1.359356390878525e-003	-9.982791e-001
1.584893192461113e-003	-9.979938e-001
1.847849797422291e-003	-9.976614e-001
2.154434690031883e-003	-9.972739e-001
2.511886431509579e-003	-9.968223e-001
2.928644564625235e-003	-9.962961e-001
3.414548873833600e-003	-9.956828e-001
3.981071705534971e-003	-9.949683e-001
4.641588833612776e-003	-9.941359e-001
5.411695265464634e-003	-9.931663e-001
6.309573444801929e-003	-9.920370e-001
7.356422544596409e-003	-9.907218e-001
8.576958985908937e-003	-9.891907e-001
9.999999999999995e-003	-9.874085e-001
1.165914401179831e-002	-9.853346e-001
1.359356390878525e-002	-9.829221e-001
1.584893192461112e-002	-9.801165e-001
1.847849797422290e-002	-9.768555e-001
2.154434690031882e-002	-9.730667e-001
2.511886431509578e-002	-9.686676e-001
2.928644564625235e-002	-9.635631e-001
3.414548873833599e-002	-9.576447e-001
3.981071705534969e-002	-9.507890e-001
4.641588833612775e-002	-9.428557e-001
5.411695265464631e-002	-9.336866e-001
6.309573444801926e-002	-9.231039e-001
7.356422544596405e-002	-9.109097e-001
8.576958985908932e-002	-8.968845e-001
9.999999999999990e-002	-8.807881e-001
1.165914401179830e-001	-8.623598e-001
1.359356390878524e-001	-8.413212e-001
1.584893192461112e-001	-8.173794e-001
1.847849797422289e-001	-7.902334e-001
2.154434690031881e-001	-7.595814e-001
2.511886431509577e-001	-7.251319e-001
2.928644564625232e-001	-6.866175e-001
3.414548873833597e-001	-6.438105e-001
3.981071705534967e-001	-5.965416e-001
4.641588833612772e-001	-5.447203e-001
5.411695265464629e-001	-4.883542e-001
6.309573444801924e-001	-4.275683e-001
7.356422544596403e-001	-3.626188e-001
8.576958985908929e-001	-2.939021e-001
9.999999999999986e-001	-2.219540e-001
1.165914401179830e+000	-1.474402e-001
1.359356390878524e+000	-7.113536e-002
1.584893192461111e+000	6.106552e-003
1.847849797422288e+000	8.339030e-002
2.154434690031880e+000	1.598210e-001
2.511886431509576e+000	2.345464e-001
2.928644564625231e+000	3.067954e-001
3.414548873833596e+000	3.759095e-001
3.981071705534965e+000	4.413666e-001
4.641588833612770e+000	5.027958e-001
5.411695265464627e+000	5.599870e-001
6.309573444801921e+000	6.129030e-001
7.356422544596399e+000	6.617175e-001
8.576958985908926e+000	7.069610e-001
1.000000000000000e+001	7.508424e-001
Step Information: I_sc=10 Elec=1 Rho=100m  (Run: 42/336)
1.000000000000000e-003	-9.987577e-001
1.165914401179832e-003	-9.985517e-001
1.359356390878525e-003	-9.983116e-001
1.584893192461113e-003	-9.980317e-001
1.847849797422291e-003	-9.977055e-001
2.154434690031883e-003	-9.973254e-001
2.511886431509579e-003	-9.968823e-001
2.928644564625235e-003	-9.963659e-001
3.414548873833600e-003	-9.957643e-001
3.981071705534971e-003	-9.950632e-001
4.641588833612776e-003	-9.942464e-001
5.411695265464634e-003	-9.932950e-001
6.309573444801929e-003	-9.921869e-001
7.356422544596409e-003	-9.908964e-001
8.576958985908937e-003	-9.893940e-001
9.999999999999995e-003	-9.876451e-001
1.165914401179831e-002	-9.856099e-001
1.359356390878525e-002	-9.832423e-001
1.584893192461112e-002	-9.804889e-001
1.847849797422290e-002	-9.772883e-001
2.154434690031882e-002	-9.735697e-001
2.511886431509578e-002	-9.692516e-001
2.928644564625235e-002	-9.642406e-001
3.414548873833599e-002	-9.584302e-001
3.981071705534969e-002	-9.516989e-001
4.641588833612775e-002	-9.439085e-001
5.411695265464631e-002	-9.349034e-001
6.309573444801926e-002	-9.245084e-001
7.356422544596405e-002	-9.125280e-001
8.576958985908932e-002	-8.987458e-001
9.999999999999990e-002	-8.829242e-001
1.165914401179830e-001	-8.648055e-001
1.359356390878524e-001	-8.441133e-001
1.584893192461112e-001	-8.205571e-001
1.847849797422289e-001	-7.938369e-001
2.154434690031881e-001	-7.636512e-001
2.511886431509577e-001	-7.297076e-001
2.928644564625232e-001	-6.917358e-001
3.414548873833597e-001	-6.495035e-001
3.981071705534967e-001	-6.028346e-001
4.641588833612772e-001	-5.516293e-001
5.411695265464629e-001	-4.958838e-001
6.309573444801924e-001	-4.357095e-001
7.356422544596403e-001	-3.713478e-001
8.576958985908929e-001	-3.031794e-001
9.999999999999986e-001	-2.317251e-001
1.165914401179830e+000	-1.576371e-001
1.359356390878524e+000	-8.167977e-002
1.584893192461111e+000	-4.700582e-003
1.847849797422288e+000	7.240638e-002
2.154434690031880e+000	1.487418e-001
2.511886431509576e+000	2.234428e-001
2.928644564625231e+000	2.957215e-001
3.414548873833596e+000	3.648961e-001
3.981071705534965e+000	4.304135e-001
4.641588833612770e+000	4.918611e-001
5.411695265464627e+000	5.489690e-001
6.309573444801921e+000	6.016045e-001
7.356422544596399e+000	6.497605e-001
8.576958985908926e+000	6.935427e-001
1.000000000000000e+001	7.331598e-001
Step Information: I_sc=1m Elec=10 Rho=100m  (Run: 43/336)
1.000000000000000e-003	2.332891e-003
1.165914401179832e-003	1.681832e-001
1.359356390878525e-003	3.613888e-001
1.584893192461113e-003	5.864306e-001
1.847849797422291e-003	8.485122e-001
2.154434690031883e-003	1.153673e+000
2.511886431509579e-003	1.508916e+000
2.928644564625235e-003	1.922356e+000
3.414548873833600e-003	2.403385e+000
3.981071705534971e-003	2.962858e+000
4.641588833612776e-003	3.613309e+000
5.411695265464634e-003	4.369179e+000
6.309573444801929e-003	5.247078e+000
7.356422544596409e-003	6.266068e+000
8.576958985908937e-003	7.447960e+000
9.999999999999995e-003	8.817638e+000
1.165914401179831e-002	1.040339e+001
1.359356390878525e-002	1.223721e+001
1.584893192461112e-002	1.435513e+001
1.847849797422290e-002	1.679746e+001
2.154434690031882e-002	1.960898e+001
2.511886431509578e-002	2.283899e+001
2.928644564625235e-002	2.654123e+001
3.414548873833599e-002	3.077352e+001
3.981071705534969e-002	3.559713e+001
4.641588833612775e-002	4.107577e+001
5.411695265464631e-002	4.727406e+001
6.309573444801926e-002	5.425558e+001
7.356422544596405e-002	6.208018e+001
8.576958985908932e-002	7.080084e+001
9.999999999999990e-002	8.045986e+001
1.165914401179830e-001	9.108476e+001
1.359356390878524e-001	1.026839e+002
1.584893192461112e-001	1.152423e+002
1.847849797422289e-001	1.287183e+002
2.154434690031881e-001	1.430406e+002
2.511886431509577e-001	1.581079e+002
2.928644564625232e-001	1.737899e+002
3.414548873833597e-001	1.899304e+002
3.981071705534967e-001	2.063532e+002
4.641588833612772e-001	2.228689e+002
5.411695265464629e-001	2.392841e+002
6.309573444801924e-001	2.554098e+002
7.356422544596403e-001	2.710704e+002
8.576958985908929e-001	2.861108e+002
9.999999999999986e-001	3.004015e+002
1.165914401179830e+000	3.138425e+002
1.359356390878524e+000	3.263638e+002
1.584893192461111e+000	3.379248e+002
1.847849797422288e+000	3.485114e+002
2.154434690031880e+000	3.581329e+002
2.511886431509576e+000	3.668175e+002
2.928644564625231e+000	3.746079e+002
3.414548873833596e+000	3.815575e+002
3.981071705534965e+000	3.877263e+002
4.641588833612770e+000	3.931780e+002
5.411695265464627e+000	3.979772e+002
6.309573444801921e+000	4.021875e+002
7.356422544596399e+000	4.058701e+002
8.576958985908926e+000	4.090827e+002
1.000000000000000e+001	4.118787e+002
Step Information: I_sc=1.58489m Elec=10 Rho=100m  (Run: 44/336)
1.000000000000000e-003	-3.670269e-001
1.165914401179832e-003	-2.621875e-001
1.359356390878525e-003	-1.400183e-001
1.584893192461113e-003	2.332890e-003
1.847849797422291e-003	1.681832e-001
2.154434690031883e-003	3.613887e-001
2.511886431509579e-003	5.864305e-001
2.928644564625235e-003	8.485122e-001
3.414548873833600e-003	1.153673e+000
3.981071705534971e-003	1.508916e+000
4.641588833612776e-003	1.922356e+000
5.411695265464634e-003	2.403385e+000
6.309573444801929e-003	2.962858e+000
7.356422544596409e-003	3.613309e+000
8.576958985908937e-003	4.369179e+000
9.999999999999995e-003	5.247078e+000
1.165914401179831e-002	6.266067e+000
1.359356390878525e-002	7.447960e+000
1.584893192461112e-002	8.817638e+000
1.847849797422290e-002	1.040339e+001
2.154434690031882e-002	1.223721e+001
2.511886431509578e-002	1.435513e+001
2.928644564625235e-002	1.679746e+001
3.414548873833599e-002	1.960898e+001
3.981071705534969e-002	2.283899e+001
4.641588833612775e-002	2.654123e+001
5.411695265464631e-002	3.077352e+001
6.309573444801926e-002	3.559713e+001
7.356422544596405e-002	4.107576e+001
8.576958985908932e-002	4.727406e+001
9.999999999999990e-002	5.425558e+001
1.165914401179830e-001	6.208019e+001
1.359356390878524e-001	7.080085e+001
1.584893192461112e-001	8.045986e+001
1.847849797422289e-001	9.108477e+001
2.154434690031881e-001	1.026839e+002
2.511886431509577e-001	1.152423e+002
2.928644564625232e-001	1.287183e+002
3.414548873833597e-001	1.430406e+002
3.981071705534967e-001	1.581079e+002
4.641588833612772e-001	1.737899e+002
5.411695265464629e-001	1.899304e+002
6.309573444801924e-001	2.063532e+002
7.356422544596403e-001	2.228689e+002
8.576958985908929e-001	2.392841e+002
9.999999999999986e-001	2.554098e+002
1.165914401179830e+000	2.710704e+002
1.359356390878524e+000	2.861107e+002
1.584893192461111e+000	3.004015e+002
1.847849797422288e+000	3.138425e+002
2.154434690031880e+000	3.263639e+002
2.511886431509576e+000	3.379248e+002
2.928644564625231e+000	3.485115e+002
3.414548873833596e+000	3.581330e+002
3.981071705534965e+000	3.668175e+002
4.641588833612770e+000	3.746079e+002
5.411695265464627e+000	3.815575e+002
6.309573444801921e+000	3.877263e+002
7.356422544596399e+000	3.931780e+002
8.576958985908926e+000	3.979772e+002
1.000000000000000e+001	4.021875e+002
Step Information: I_sc=2.51189m Elec=10 Rho=100m  (Run: 45/336)
1.000000000000000e-003	-6.004042e-001
1.165914401179832e-003	-5.341772e-001
1.359356390878525e-003	-4.569880e-001
1.584893192461113e-003	-3.670269e-001
1.847849797422291e-003	-2.621875e-001
2.154434690031883e-003	-1.400183e-001
2.511886431509579e-003	2.332891e-003
2.928644564625235e-003	1.681832e-001
3.414548873833600e-003	3.613888e-001
3.981071705534971e-003	5.864306e-001
4.641588833612776e-003	8.485122e-001
5.411695265464634e-003	1.153673e+000
6.309573444801929e-003	1.508916e+000
7.356422544596409e-003	1.922356e+000
8.576958985908937e-003	2.403385e+000
9.999999999999995e-003	2.962858e+000
1.165914401179831e-002	3.613309e+000
1.359356390878525e-002	4.369179e+000
1.584893192461112e-002	5.247078e+000
1.847849797422290e-002	6.266068e+000
2.154434690031882e-002	7.447959e+000
2.511886431509578e-002	8.817638e+000
2.928644564625235e-002	1.040339e+001
3.414548873833599e-002	1.223721e+001
3.981071705534969e-002	1.435513e+001
4.641588833612775e-002	1.679746e+001
5.411695265464631e-002	1.960898e+001
6.309573444801926e-002	2.283899e+001
7.356422544596405e-002	2.654123e+001
8.576958985908932e-002	3.077352e+001
9.999999999999990e-002	3.559713e+001
1.165914401179830e-001	4.107576e+001
1.359356390878524e-001	4.727406e+001
1.584893192461112e-001	5.425558e+001
1.847849797422289e-001	6.208019e+001
2.154434690031881e-001	7.080084e+001
2.511886431509577e-001	8.045986e+001
2.928644564625232e-001	9.108476e+001
3.414548873833597e-001	1.026839e+002
3.981071705534967e-001	1.152423e+002
4.641588833612772e-001	1.287183e+002
5.411695265464629e-001	1.430406e+002
6.309573444801924e-001	1.581079e+002
7.356422544596403e-001	1.737899e+002
8.576958985908929e-001	1.899304e+002
9.999999999999986e-001	2.063532e+002
1.165914401179830e+000	2.228689e+002
1.359356390878524e+000	2.392841e+002
1.584893192461111e+000	2.554098e+002
1.847849797422288e+000	2.710704e+002
2.154434690031880e+000	2.861108e+002
2.511886431509576e+000	3.004015e+002
2.928644564625231e+000	3.138425e+002
3.414548873833596e+000	3.263639e+002
3.981071705534965e+000	3.379248e+002
4.641588833612770e+000	3.485115e+002
5.411695265464627e+000	3.581330e+002
6.309573444801921e+000	3.668175e+002
7.356422544596399e+000	3.746079e+002
8.576958985908926e+000	3.815575e+002
1.000000000000000e+001	3.877263e+002
Step Information: I_sc=3.98107m Elec=10 Rho=100m  (Run: 46/336)
1.000000000000000e-003	-7.477857e-001
1.165914401179832e-003	-7.059683e-001
1.359356390878525e-003	-6.572231e-001
