i_vs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
3.981071705534965e+000	6.249685e-002	3.918575e+000	6.270035e+001
4.641588833612770e+000	6.265803e-002	4.578931e+000	7.307812e+001
5.411695265464627e+000	6.284577e-002	5.348849e+000	8.511072e+001
6.309573444801921e+000	6.306466e-002	6.246509e+000	9.904926e+001
7.356422544596399e+000	6.331987e-002	7.293103e+000	1.151787e+002
8.576958985908926e+000	6.361742e-002	8.513342e+000	1.338209e+002
1.000000000000000e+001	6.396432e-002	9.936036e+000	1.553372e+002
Step Information: I_sc=100m Elec=10  (Run: 53/84)
1.000000000000000e-003	5.494040e-002	-5.394040e-002	-9.817985e-001
1.165914401179832e-003	5.494192e-002	-5.377601e-002	-9.787792e-001
1.359356390878525e-003	5.494371e-002	-5.358436e-002	-9.752591e-001
1.584893192461113e-003	5.494580e-002	-5.336091e-002	-9.711554e-001
1.847849797422291e-003	5.494824e-002	-5.310039e-002	-9.663711e-001
2.154434690031883e-003	5.495108e-002	-5.279664e-002	-9.607936e-001
2.511886431509579e-003	5.495439e-002	-5.244250e-002	-9.542914e-001
2.928644564625235e-003	5.495825e-002	-5.202961e-002	-9.467115e-001
3.414548873833600e-003	5.496275e-002	-5.154821e-002	-9.378752e-001
3.981071705534971e-003	5.496800e-002	-5.098693e-002	-9.275747e-001
4.641588833612776e-003	5.497412e-002	-5.033253e-002	-9.155677e-001
5.411695265464634e-003	5.498125e-002	-4.956956e-002	-9.015720e-001
6.309573444801929e-003	5.498957e-002	-4.868000e-002	-8.852587e-001
7.356422544596409e-003	5.499927e-002	-4.764285e-002	-8.662451e-001
8.576958985908937e-003	5.501058e-002	-4.643362e-002	-8.440853e-001
9.999999999999995e-003	5.502376e-002	-4.502376e-002	-8.182603e-001
1.165914401179831e-002	5.503913e-002	-4.337999e-002	-7.881663e-001
1.359356390878525e-002	5.505705e-002	-4.146349e-002	-7.531004e-001
1.584893192461112e-002	5.507794e-002	-3.922901e-002	-7.122454e-001
1.847849797422290e-002	5.510230e-002	-3.662380e-002	-6.646511e-001
2.154434690031882e-002	5.513070e-002	-3.358635e-002	-6.092133e-001
2.511886431509578e-002	5.516381e-002	-3.004494e-002	-5.446495e-001
2.928644564625235e-002	5.520241e-002	-2.591596e-002	-4.694716e-001
3.414548873833599e-002	5.524741e-002	-2.110192e-002	-3.819531e-001
3.981071705534969e-002	5.529987e-002	-1.548916e-002	-2.800939e-001
4.641588833612775e-002	5.536104e-002	-8.945152e-003	-1.615785e-001
5.411695265464631e-002	5.543235e-002	-1.315395e-003	-2.372974e-002
6.309573444801926e-002	5.551548e-002	7.580257e-003	1.365431e-001
7.356422544596405e-002	5.561239e-002	1.795184e-002	3.228028e-001
8.576958985908932e-002	5.572537e-002	3.004422e-002	5.391481e-001
9.999999999999990e-002	5.585706e-002	4.414294e-002	7.902839e-001
1.165914401179830e-001	5.601059e-002	6.058086e-002	1.081597e+000
1.359356390878524e-001	5.618954e-002	7.974610e-002	1.419234e+000
1.584893192461112e-001	5.639813e-002	1.020912e-001	1.810188e+000
1.847849797422289e-001	5.664125e-002	1.281437e-001	2.262374e+000
2.154434690031881e-001	5.692462e-002	1.585189e-001	2.784715e+000
2.511886431509577e-001	5.725485e-002	1.939338e-001	3.387202e+000
2.928644564625232e-001	5.763969e-002	2.352248e-001	4.080951e+000
3.414548873833597e-001	5.808811e-002	2.833668e-001	4.878223e+000
3.981071705534967e-001	5.861057e-002	3.394966e-001	5.792413e+000
4.641588833612772e-001	5.921919e-002	4.049397e-001	6.837980e+000
5.411695265464629e-001	5.992809e-002	4.812414e-001	8.030315e+000
6.309573444801924e-001	6.075359e-002	5.702038e-001	9.385516e+000
7.356422544596403e-001	6.171463e-002	6.739276e-001	1.092006e+001
8.576958985908929e-001	6.283311e-002	7.948628e-001	1.265038e+001
9.999999999999986e-001	6.413425e-002	9.358658e-001	1.459229e+001
1.165914401179830e+000	6.564704e-002	1.100267e+000	1.676035e+001
1.359356390878524e+000	6.740461e-002	1.291952e+000	1.916711e+001
1.584893192461111e+000	6.944446e-002	1.515449e+000	2.182246e+001
1.847849797422288e+000	7.180844e-002	1.776041e+000	2.473305e+001
2.154434690031880e+000	7.454209e-002	2.079893e+000	2.790226e+001
2.511886431509576e+000	7.769237e-002	2.434194e+000	3.133118e+001
2.928644564625231e+000	8.130164e-002	2.847343e+000	3.502196e+001
3.414548873833596e+000	8.539153e-002	3.329157e+000	3.898697e+001
3.981071705534965e+000	8.991595e-002	3.891156e+000	4.327548e+001
4.641588833612770e+000	9.451438e-002	4.547074e+000	4.810987e+001
5.411695265464627e+000	9.800511e-002	5.313690e+000	5.421850e+001
6.309573444801921e+000	9.901258e-002	6.210561e+000	6.272497e+001
7.356422544596399e+000	9.930605e-002	7.257116e+000	7.307829e+001
8.576958985908926e+000	9.960384e-002	8.477355e+000	8.511073e+001
1.000000000000000e+001	9.995075e-002	9.900049e+000	9.904927e+001
Step Information: I_sc=158.489m Elec=10  (Run: 54/84)
1.000000000000000e-003	5.704138e-002	-5.604138e-002	-9.824688e-001
1.165914401179832e-003	5.704297e-002	-5.587705e-002	-9.795608e-001
1.359356390878525e-003	5.704482e-002	-5.568546e-002	-9.761703e-001
1.584893192461113e-003	5.704697e-002	-5.546208e-002	-9.722177e-001
1.847849797422291e-003	5.704948e-002	-5.520163e-002	-9.676097e-001
2.154434690031883e-003	5.705241e-002	-5.489798e-002	-9.622377e-001
2.511886431509579e-003	5.705583e-002	-5.454395e-002	-9.559749e-001
2.928644564625235e-003	5.705982e-002	-5.413117e-002	-9.486741e-001
3.414548873833600e-003	5.706446e-002	-5.364991e-002	-9.401633e-001
3.981071705534971e-003	5.706988e-002	-5.308881e-002	-9.302421e-001
4.641588833612776e-003	5.707619e-002	-5.243460e-002	-9.186773e-001
5.411695265464634e-003	5.708355e-002	-5.167186e-002	-9.051969e-001
6.309573444801929e-003	5.709214e-002	-5.078257e-002	-8.894844e-001
7.356422544596409e-003	5.710214e-002	-4.974572e-002	-8.711709e-001
8.576958985908937e-003	5.711381e-002	-4.853686e-002	-8.498269e-001
9.999999999999995e-003	5.712742e-002	-4.712742e-002	-8.249527e-001
1.165914401179831e-002	5.714328e-002	-4.548413e-002	-7.959665e-001
1.359356390878525e-002	5.716177e-002	-4.356821e-002	-7.621913e-001
1.584893192461112e-002	5.718333e-002	-4.133440e-002	-7.228400e-001
1.847849797422290e-002	5.720847e-002	-3.872997e-002	-6.769972e-001
2.154434690031882e-002	5.723777e-002	-3.569343e-002	-6.235991e-001
2.511886431509578e-002	5.727194e-002	-3.215308e-002	-5.614107e-001
2.928644564625235e-002	5.731178e-002	-2.802534e-002	-4.889978e-001
3.414548873833599e-002	5.735823e-002	-2.321274e-002	-4.046977e-001
3.981071705534969e-002	5.741239e-002	-1.760167e-002	-3.065831e-001
4.641588833612775e-002	5.747552e-002	-1.105963e-002	-1.924234e-001
5.411695265464631e-002	5.754913e-002	-3.432181e-003	-5.963915e-002
6.309573444801926e-002	5.763496e-002	5.460777e-003	9.474766e-002
7.356422544596405e-002	5.773502e-002	1.582921e-002	2.741700e-001
8.576958985908932e-002	5.785168e-002	2.791791e-002	4.825774e-001
9.999999999999990e-002	5.798769e-002	4.201232e-002	7.245041e-001
1.165914401179830e-001	5.814626e-002	5.844519e-002	1.005141e+000
1.359356390878524e-001	5.833113e-002	7.760451e-002	1.330413e+000
1.584893192461112e-001	5.854666e-002	9.994266e-002	1.707060e+000
1.847849797422289e-001	5.879794e-002	1.259870e-001	2.142712e+000
2.154434690031881e-001	5.909089e-002	1.563526e-001	2.645968e+000
2.511886431509577e-001	5.943241e-002	1.917562e-001	3.226459e+000
2.928644564625232e-001	5.983056e-002	2.330339e-001	3.894897e+000
3.414548873833597e-001	6.029472e-002	2.811602e-001	4.663098e+000
3.981071705534967e-001	6.083581e-002	3.372714e-001	5.543961e+000
4.641588833612772e-001	6.146659e-002	4.026923e-001	6.551402e+000
5.411695265464629e-001	6.220188e-002	4.789676e-001	7.700212e+000
6.309573444801924e-001	6.305897e-002	5.678984e-001	9.005830e+000
7.356422544596403e-001	6.405802e-002	6.715842e-001	1.048400e+001
8.576958985908929e-001	6.522246e-002	7.924734e-001	1.215031e+001
9.999999999999986e-001	6.657960e-002	9.334204e-001	1.401962e+001
1.165914401179830e+000	6.816121e-002	1.097753e+000	1.610525e+001
1.359356390878524e+000	7.000425e-002	1.289352e+000	1.841820e+001
1.584893192461111e+000	7.215168e-002	1.512742e+000	2.096613e+001
1.847849797422288e+000	7.465342e-002	1.773196e+000	2.375238e+001
2.154434690031880e+000	7.756737e-002	2.076867e+000	2.677501e+001
2.511886431509576e+000	8.096062e-002	2.430926e+000	3.002603e+001
2.928644564625231e+000	8.491069e-002	2.843734e+000	3.349088e+001
3.414548873833596e+000	8.950688e-002	3.325042e+000	3.714845e+001
3.981071705534965e+000	9.485134e-002	3.886220e+000	4.097170e+001
4.641588833612770e+000	1.010598e-001	4.540529e+000	4.492913e+001
5.411695265464627e+000	1.082607e-001	5.303434e+000	4.898763e+001
6.309573444801921e+000	1.165900e-001	6.192984e+000	5.311764e+001
7.356422544596399e+000	1.261737e-001	7.230249e+000	5.730391e+001
8.576958985908926e+000	1.370359e-001	8.439923e+000	6.158916e+001
1.000000000000000e+001	1.487818e-001	9.851218e+000	6.621251e+001
Step Information: I_sc=251.189m Elec=10  (Run: 55/84)
1.000000000000000e-003	5.868239e-002	-5.768239e-002	-9.829591e-001
1.165914401179832e-003	5.868388e-002	-5.751796e-002	-9.801323e-001
1.359356390878525e-003	5.868575e-002	-5.732639e-002	-9.768367e-001
1.584893192461113e-003	5.868793e-002	-5.710303e-002	-9.729945e-001
1.847849797422291e-003	5.869047e-002	-5.684262e-002	-9.685154e-001
2.154434690031883e-003	5.869344e-002	-5.653900e-002	-9.632934e-001
2.511886431509579e-003	5.869690e-002	-5.618501e-002	-9.572058e-001
2.928644564625235e-003	5.870093e-002	-5.577228e-002	-9.501091e-001
3.414548873833600e-003	5.870563e-002	-5.529108e-002	-9.418361e-001
3.981071705534971e-003	5.871111e-002	-5.473004e-002	-9.321922e-001
4.641588833612776e-003	5.871750e-002	-5.407591e-002	-9.209505e-001
5.411695265464634e-003	5.872495e-002	-5.331325e-002	-9.078467e-001
6.309573444801929e-003	5.873363e-002	-5.242406e-002	-8.925731e-001
7.356422544596409e-003	5.874376e-002	-5.138734e-002	-8.747710e-001
8.576958985908937e-003	5.875557e-002	-5.017861e-002	-8.540230e-001
9.999999999999995e-003	5.876933e-002	-4.876933e-002	-8.298433e-001
1.165914401179831e-002	5.878538e-002	-4.712624e-002	-8.016659e-001
1.359356390878525e-002	5.880409e-002	-4.521053e-002	-7.688330e-001
1.584893192461112e-002	5.882591e-002	-4.297698e-002	-7.305790e-001
1.847849797422290e-002	5.885135e-002	-4.037285e-002	-6.860140e-001
2.154434690031882e-002	5.888101e-002	-3.733666e-002	-6.341036e-001
2.511886431509578e-002	5.891559e-002	-3.379672e-002	-5.736465e-001
2.928644564625235e-002	5.895590e-002	-2.966945e-002	-5.032483e-001
3.414548873833599e-002	5.900290e-002	-2.485741e-002	-4.212914e-001
3.981071705534969e-002	5.905771e-002	-1.924699e-002	-3.259014e-001
4.641588833612775e-002	5.912160e-002	-1.270571e-002	-2.149081e-001
5.411695265464631e-002	5.919610e-002	-5.079142e-003	-8.580198e-002
6.309573444801926e-002	5.928295e-002	3.812785e-003	6.431503e-002
7.356422544596405e-002	5.938421e-002	1.418001e-002	2.387842e-001
8.576958985908932e-002	5.950228e-002	2.626731e-002	4.414505e-001
9.999999999999990e-002	5.963993e-002	4.036007e-002	6.767290e-001
1.165914401179830e-001	5.980042e-002	5.679102e-002	9.496760e-001
1.359356390878524e-001	5.998753e-002	7.594811e-002	1.266065e+000
1.584893192461112e-001	6.020569e-002	9.828363e-002	1.632464e+000
1.847849797422289e-001	6.046003e-002	1.243249e-001	2.056316e+000
2.154434690031881e-001	6.075657e-002	1.546869e-001	2.546011e+000
2.511886431509577e-001	6.110230e-002	1.900863e-001	3.110952e+000
2.928644564625232e-001	6.150539e-002	2.313591e-001	3.761606e+000
3.414548873833597e-001	6.197533e-002	2.794796e-001	4.509529e+000
3.981071705534967e-001	6.252323e-002	3.355839e-001	5.367348e+000
4.641588833612772e-001	6.316201e-002	4.009969e-001	6.348704e+000
5.411695265464629e-001	6.390673e-002	4.772628e-001	7.468115e+000
6.309573444801924e-001	6.477495e-002	5.661824e-001	8.740761e+000
7.356422544596403e-001	6.578717e-002	6.698551e-001	1.018215e+001
8.576958985908929e-001	6.696722e-002	7.907287e-001	1.180770e+001
9.999999999999986e-001	6.834293e-002	9.316571e-001	1.363209e+001
1.165914401179830e+000	6.994671e-002	1.095968e+000	1.566861e+001
1.359356390878524e+000	7.181633e-002	1.287540e+000	1.792823e+001
1.584893192461111e+000	7.399581e-002	1.510897e+000	2.041869e+001
1.847849797422288e+000	7.653639e-002	1.771313e+000	2.314341e+001
2.154434690031880e+000	7.949782e-002	2.074937e+000	2.610055e+001
2.511886431509576e+000	8.294965e-002	2.428937e+000	2.928206e+001
2.928644564625231e+000	8.697282e-002	2.841672e+000	3.267310e+001
3.414548873833596e+000	9.166157e-002	3.322887e+000	3.625170e+001
3.981071705534965e+000	9.712548e-002	3.883946e+000	3.998895e+001
4.641588833612770e+000	1.034919e-001	4.538097e+000	4.384978e+001
5.411695265464627e+000	1.109086e-001	5.300786e+000	4.779419e+001
6.309573444801921e+000	1.195469e-001	6.190027e+000	5.177909e+001
7.356422544596399e+000	1.296045e-001	7.226818e+000	5.576057e+001
8.576958985908926e+000	1.413087e-001	8.435650e+000	5.969661e+001
1.000000000000000e+001	1.549181e-001	9.845082e+000	6.355022e+001
Step Information: I_sc=398.107m Elec=10  (Run: 56/84)
1.000000000000000e-003	6.011760e-002	-5.911760e-002	-9.833660e-001
1.165914401179832e-003	6.011922e-002	-5.895330e-002	-9.806066e-001
1.359356390878525e-003	6.012110e-002	-5.876174e-002	-9.773897e-001
1.584893192461113e-003	6.012329e-002	-5.853840e-002	-9.736393e-001
1.847849797422291e-003	6.012585e-002	-5.827800e-002	-9.692670e-001
2.154434690031883e-003	6.012883e-002	-5.797440e-002	-9.641697e-001
2.511886431509579e-003	6.013231e-002	-5.762042e-002	-9.582273e-001
2.928644564625235e-003	6.013637e-002	-5.720772e-002	-9.512999e-001
3.414548873833600e-003	6.014109e-002	-5.672655e-002	-9.432244e-001
3.981071705534971e-003	6.014660e-002	-5.616554e-002	-9.338106e-001
4.641588833612776e-003	6.015303e-002	-5.551144e-002	-9.228370e-001
5.411695265464634e-003	6.016053e-002	-5.474883e-002	-9.100457e-001
6.309573444801929e-003	6.016926e-002	-5.385968e-002	-8.951363e-001
7.356422544596409e-003	6.017944e-002	-5.282302e-002	-8.777586e-001
8.576958985908937e-003	6.019132e-002	-5.161436e-002	-8.575050e-001
9.999999999999995e-003	6.020516e-002	-5.020516e-002	-8.339013e-001
1.165914401179831e-002	6.022130e-002	-4.856216e-002	-8.063950e-001
1.359356390878525e-002	6.024012e-002	-4.664656e-002	-7.743437e-001
1.584893192461112e-002	6.026207e-002	-4.441313e-002	-7.369998e-001
1.847849797422290e-002	6.028765e-002	-4.180915e-002	-6.934945e-001
2.154434690031882e-002	6.031747e-002	-3.877313e-002	-6.428175e-001
2.511886431509578e-002	6.035225e-002	-3.523338e-002	-5.837957e-001
2.928644564625235e-002	6.039279e-002	-3.110635e-002	-5.150672e-001
3.414548873833599e-002	6.044006e-002	-2.629458e-002	-4.350521e-001
3.981071705534969e-002	6.049518e-002	-2.068446e-002	-3.419192e-001
4.641588833612775e-002	6.055944e-002	-1.414355e-002	-2.335482e-001
5.411695265464631e-002	6.063436e-002	-6.517407e-003	-1.074870e-001
6.309573444801926e-002	6.072171e-002	2.374024e-003	3.909679e-002
7.356422544596405e-002	6.082355e-002	1.274067e-002	2.094694e-001
8.576958985908932e-002	6.094230e-002	2.482730e-002	4.073902e-001
9.999999999999990e-002	6.108074e-002	3.891927e-002	6.371774e-001
1.165914401179830e-001	6.124214e-002	5.534929e-002	9.037779e-001
1.359356390878524e-001	6.143034e-002	7.450531e-002	1.212842e+000
1.584893192461112e-001	6.164974e-002	9.683958e-002	1.570803e+000
1.847849797422289e-001	6.190556e-002	1.228794e-001	1.984950e+000
2.154434690031881e-001	6.220381e-002	1.532397e-001	2.463509e+000
2.511886431509577e-001	6.255155e-002	1.886371e-001	3.015706e+000
2.928644564625232e-001	6.295697e-002	2.299075e-001	3.651819e+000
3.414548873833597e-001	6.342967e-002	2.780252e-001	4.383205e+000
3.981071705534967e-001	6.398077e-002	3.341264e-001	5.222294e+000
4.641588833612772e-001	6.462331e-002	3.995356e-001	6.182530e+000
5.411695265464629e-001	6.537244e-002	4.757971e-001	7.278251e+000
6.309573444801924e-001	6.624585e-002	5.647115e-001	8.524481e+000
7.356422544596403e-001	6.726415e-002	6.683781e-001	9.936618e+000
8.576958985908929e-001	6.845136e-002	7.892445e-001	1.153001e+001
9.999999999999986e-001	6.983551e-002	9.301645e-001	1.331936e+001
1.165914401179830e+000	7.144926e-002	1.094465e+000	1.531808e+001
1.359356390878524e+000	7.333066e-002	1.286026e+000	1.753735e+001
1.584893192461111e+000	7.552411e-002	1.509369e+000	1.998526e+001
1.847849797422288e+000	7.808135e-002	1.769768e+000	2.266570e+001
2.154434690031880e+000	8.106265e-002	2.073372e+000	2.557740e+001
2.511886431509576e+000	8.453832e-002	2.427348e+000	2.871299e+001
2.928644564625231e+000	8.859025e-002	2.840054e+000	3.205832e+001
3.414548873833596e+000	9.331391e-002	3.321235e+000	3.559207e+001
3.981071705534965e+000	9.882052e-002	3.882251e+000	3.928588e+001
4.641588833612770e+000	1.052397e-001	4.536349e+000	4.310493e+001
5.411695265464627e+000	1.127223e-001	5.298973e+000	4.700909e+001
6.309573444801921e+000	1.214442e-001	6.188129e+000	5.095450e+001
7.356422544596399e+000	1.316100e-001	7.224813e+000	5.489560e+001
8.576958985908926e+000	1.434578e-001	8.433501e+000	5.878732e+001
1.000000000000000e+001	1.572644e-001	9.842735e+000	6.258719e+001
Step Information: I_sc=630.957m Elec=10  (Run: 57/84)
1.000000000000000e-003	6.144497e-002	-6.044497e-002	-9.837253e-001
1.165914401179832e-003	6.144658e-002	-6.028067e-002	-9.810256e-001
1.359356390878525e-003	6.144847e-002	-6.008912e-002	-9.778781e-001
1.584893192461113e-003	6.145068e-002	-5.986578e-002	-9.742087e-001
1.847849797422291e-003	6.145324e-002	-5.960539e-002	-9.699308e-001
2.154434690031883e-003	6.145623e-002	-5.930180e-002	-9.649436e-001
2.511886431509579e-003	6.145972e-002	-5.894784e-002	-9.591296e-001
2.928644564625235e-003	6.146379e-002	-5.853514e-002	-9.523517e-001
3.414548873833600e-003	6.146853e-002	-5.805398e-002	-9.444505e-001
3.981071705534971e-003	6.147406e-002	-5.749299e-002	-9.352398e-001
4.641588833612776e-003	6.148050e-002	-5.683891e-002	-9.245031e-001
5.411695265464634e-003	6.148802e-002	-5.607632e-002	-9.119878e-001
6.309573444801929e-003	6.149678e-002	-5.518721e-002	-8.974000e-001
7.356422544596409e-003	6.150699e-002	-5.415057e-002	-8.803970e-001
8.576958985908937e-003	6.151891e-002	-5.294195e-002	-8.605801e-001
9.999999999999995e-003	6.153279e-002	-5.153279e-002	-8.374851e-001
1.165914401179831e-002	6.154899e-002	-4.988984e-002	-8.105713e-001
1.359356390878525e-002	6.156786e-002	-4.797430e-002	-7.792100e-001
1.584893192461112e-002	6.158987e-002	-4.574094e-002	-7.426698e-001
1.847849797422290e-002	6.161553e-002	-4.313703e-002	-7.001000e-001
2.154434690031882e-002	6.164545e-002	-4.010110e-002	-6.505119e-001
2.511886431509578e-002	6.168033e-002	-3.656147e-002	-5.927573e-001
2.928644564625235e-002	6.172100e-002	-3.243455e-002	-5.255027e-001
3.414548873833599e-002	6.176842e-002	-2.762293e-002	-4.472015e-001
3.981071705534969e-002	6.182370e-002	-2.201298e-002	-3.560606e-001
4.641588833612775e-002	6.188815e-002	-1.547227e-002	-2.500037e-001
5.411695265464631e-002	6.196330e-002	-7.846352e-003	-1.266290e-001
6.309573444801926e-002	6.205092e-002	1.044811e-003	1.683796e-002
7.356422544596405e-002	6.215308e-002	1.141115e-002	1.835974e-001
8.576958985908932e-002	6.227218e-002	2.349741e-002	3.773339e-001
9.999999999999990e-002	6.241105e-002	3.758895e-002	6.022804e-001
1.165914401179830e-001	6.257296e-002	5.401849e-002	8.632881e-001
1.359356390878524e-001	6.276172e-002	7.317392e-002	1.165900e+000
1.584893192461112e-001	6.298181e-002	9.550751e-002	1.516430e+000
1.847849797422289e-001	6.323841e-002	1.215466e-001	1.922037e+000
2.154434690031881e-001	6.353758e-002	1.519059e-001	2.390804e+000
2.511886431509577e-001	6.388640e-002	1.873022e-001	2.931802e+000
2.928644564625232e-001	6.429308e-002	2.285714e-001	3.555148e+000
